  x,y,z,rho,u,v,w,p
     4.745760,      2.336929,      0.100000,      0.983986,    196.598236,      2.359627,      0.000000,  79325.296875
     4.915250,      2.341524,      0.100000,      0.982730,    197.333603,      0.917616,      0.000000,  79183.648438
     5.084750,      2.341524,      0.100000,      0.982532,    197.434982,     -0.559586,      0.000000,  79161.460938
     5.254240,      2.336929,      0.100000,      0.983402,    196.898193,     -2.009121,      0.000000,  79259.679688
     5.423730,      2.328063,      0.100000,      0.985273,    195.760864,     -3.369700,      0.000000,  79470.968750
     5.593220,      2.315550,      0.100000,      0.988013,    194.097855,     -4.583722,      0.000000,  79780.640625
     5.762710,      2.300274,      0.100000,      0.991439,    192.012146,     -5.600478,      0.000000,  80168.429688
     5.932200,      2.283308,      0.100000,      0.995342,    189.624985,     -6.379927,      0.000000,  80610.890625
     6.101700,      2.265850,      0.100000,      0.999505,    187.063660,     -6.896906,      0.000000,  81083.601562
     6.271190,      2.249131,      0.100000,      1.003724,    184.452469,     -7.144085,      0.000000,  81563.406250
     6.440680,      2.234326,      0.100000,      1.007819,    181.901260,     -7.134219,      0.000000,  82029.906250
     6.610170,      2.222479,      0.100000,      1.011651,    179.499451,     -6.897082,      0.000000,  82467.195312
     6.779660,      2.214426,      0.100000,      1.015122,    177.310410,     -6.477892,      0.000000,  82863.820312
     6.949150,      2.210737,      0.100000,      1.018180,    175.371765,     -5.926426,      0.000000,  83213.703125
     7.118640,      2.210526,      0.100000,      1.020815,    173.690720,     -5.308018,      0.000000,  83515.476562
     7.288140,      2.210526,      0.100000,      1.023061,    172.248749,     -4.682932,      0.000000,  83772.898438
     7.457630,      2.210526,      0.100000,      1.024955,    171.025024,     -4.079386,      0.000000,  83990.210938
     7.627120,      2.210526,      0.100000,      1.026536,    169.998520,     -3.515212,      0.000000,  84171.679688
     7.796610,      2.210526,      0.100000,      1.027846,    169.142761,     -3.001549,      0.000000,  84322.195312
     7.966100,      2.210526,      0.100000,      1.028928,    168.434738,     -2.543872,      0.000000,  84446.515625
     8.135590,      2.210526,      0.100000,      1.029817,    167.849899,     -2.143483,      0.000000,  84548.726562
     8.305090,      2.210526,      0.100000,      1.030550,    167.368881,     -1.798706,      0.000000,  84633.023438
     8.474580,      2.210526,      0.100000,      1.031152,    166.971786,     -1.506149,      0.000000,  84702.281250
     8.644070,      2.210526,      0.100000,      1.031653,    166.644775,     -1.261272,      0.000000,  84759.960938
     8.813560,      2.210526,      0.100000,      1.032067,    166.372177,     -1.059283,      0.000000,  84807.664062
     8.983050,      2.210526,      0.100000,      1.032421,    166.145615,     -0.895339,      0.000000,  84848.179688
     9.152540,      2.210526,      0.100000,      1.032714,    165.952530,     -0.765236,      0.000000,  84882.070312
     9.322030,      2.210526,      0.100000,      1.032976,    165.788971,     -0.664962,      0.000000,  84912.031250
     9.491530,      2.210526,      0.100000,      1.033194,    165.643280,     -0.592178,      0.000000,  84937.476562
     9.661020,      2.210526,      0.100000,      1.033409,    165.515228,     -0.543484,      0.000000,  84961.437500
     9.830510,      2.210526,      0.100000,      1.033581,    165.394165,     -0.517785,      0.000000,  84982.335938
    10.000000,      2.210526,      0.100000,      1.033619,    165.301010,     -0.509139,      0.000000,  84990.421875
     0.000000,      2.368421,      0.100000,      1.034718,    164.763535,      0.032444,      0.000000,  85107.289062
     0.169490,      2.368421,      0.100000,      1.034695,    164.779922,      0.089700,      0.000000,  85104.710938
     0.338980,      2.368421,      0.100000,      1.034636,    164.820328,      0.178518,      0.000000,  85097.835938
     0.508470,      2.368421,      0.100000,      1.034531,    164.889832,      0.274843,      0.000000,  85085.828125
     0.677970,      2.368421,      0.100000,      1.034386,    164.988617,      0.381335,      0.000000,  85069.109375
     0.847460,      2.368421,      0.100000,      1.034191,    165.121536,      0.501592,      0.000000,  85046.671875
     1.016950,      2.368421,      0.100000,      1.033937,    165.294373,      0.639458,      0.000000,  85017.460938
     1.186440,      2.368421,      0.100000,      1.033617,    165.512894,      0.799170,      0.000000,  84980.609375
     1.355930,      2.368421,      0.100000,      1.033218,    165.785751,      0.985038,      0.000000,  84934.625000
     1.525420,      2.368421,      0.100000,      1.032720,    166.124161,      1.201400,      0.000000,  84877.335938
     1.694920,      2.368421,      0.100000,      1.032107,    166.539856,      1.452454,      0.000000,  84806.773438
     1.864410,      2.368421,      0.100000,      1.031355,    167.047134,      1.742133,      0.000000,  84720.367188
     2.033900,      2.368421,      0.100000,      1.030437,    167.663315,      2.073031,      0.000000,  84614.867188
     2.203390,      2.368421,      0.100000,      1.029323,    168.406708,      2.446592,      0.000000,  84486.867188
     2.372880,      2.368421,      0.100000,      1.027981,    169.297302,      2.860917,      0.000000,  84332.742188
     2.542370,      2.368421,      0.100000,      1.026376,    170.355789,      3.312317,      0.000000,  84148.414062
     2.711860,      2.368421,      0.100000,      1.024472,    171.601959,      3.790006,      0.000000,  83930.093750
     2.881360,      2.368421,      0.100000,      1.022239,    173.052780,      4.282527,      0.000000,  83674.156250
     3.050850,      2.368590,      0.100000,      1.019652,    174.721039,      4.764866,      0.000000,  83377.835938
     3.220340,      2.371541,      0.100000,      1.016690,    176.615463,      5.189266,      0.000000,  83039.093750
     3.389830,      2.377983,      0.100000,      1.013360,    178.726852,      5.511496,      0.000000,  82658.710938
     3.559320,      2.387461,      0.100000,      1.009707,    181.022675,      5.693833,      0.000000,  82241.976562
     3.728810,      2.399305,      0.100000,      1.005808,    183.449936,      5.704499,      0.000000,  81797.898438
     3.898310,      2.412680,      0.100000,      1.001779,    185.934174,      5.521460,      0.000000,  81339.765625
     4.067800,      2.426646,      0.100000,      0.997769,    188.382385,      5.135463,      0.000000,  80884.484375
     4.237290,      2.440219,      0.100000,      0.993955,    190.687866,      4.551061,      0.000000,  80452.156250
     4.406780,      2.452440,      0.100000,      0.990531,    192.737640,      3.785766,      0.000000,  80064.539062
     4.576270,      2.462451,      0.100000,      0.987692,    194.420776,      2.867894,      0.000000,  79743.687500
     4.745760,      2.469543,      0.100000,      0.985618,    195.639343,      1.833972,      0.000000,  79509.406250
     4.915250,      2.473219,      0.100000,      0.984447,    196.318802,      0.725879,      0.000000,  79377.179688
     5.084750,      2.473219,      0.100000,      0.984257,    196.416855,     -0.411116,      0.000000,  79355.765625
     5.254240,      2.469543,      0.100000,      0.985057,    195.928970,     -1.529955,      0.000000,  79446.148438
     5.423730,      2.462451,      0.100000,      0.986782,    194.889587,     -2.583893,      0.000000,  79641.117188
     5.593220,      2.452440,      0.100000,      0.989307,    193.367462,     -3.528557,      0.000000,  79926.648438
     5.762710,      2.440219,      0.100000,      0.992462,    191.456726,     -4.324823,      0.000000,  80283.796875
     5.932200,      2.426646,      0.100000,      0.996054,    189.266602,     -4.941878,      0.000000,  80691.148438
     6.101700,      2.412680,      0.100000,      0.999891,    186.910278,     -5.360236,      0.000000,  81126.875000
     6.271190,      2.399305,      0.100000,      1.003793,    184.496384,     -5.573532,      0.000000,  81570.648438
     6.440680,      2.387461,      0.100000,      1.007604,    182.120392,     -5.590040,      0.000000,  82004.773438
     6.610170,      2.377983,      0.100000,      1.011204,    179.860352,     -5.430307,      0.000000,  82415.468750
     6.779660,      2.371541,      0.100000,      1.014505,    177.772751,     -5.126592,      0.000000,  82792.632812
     6.949150,      2.368590,      0.100000,      1.017460,    175.893250,     -4.714901,      0.000000,  83130.507812
     7.118640,      2.368421,      0.100000,      1.020050,    174.233810,     -4.244631,      0.000000,  83427.023438
     7.288140,      2.368421,      0.100000,      1.022294,    172.786453,     -3.763048,      0.000000,  83684.218750
     7.457630,      2.368421,      0.100000,      1.024217,    171.538177,     -3.293163,      0.000000,  83904.796875
     7.627120,      2.368421,      0.100000,      1.025850,    170.474152,     -2.850009,      0.000000,  84092.117188
     7.796610,      2.368421,      0.100000,      1.027224,    169.573471,     -2.443351,      0.000000,  84249.906250
     7.966100,      2.368421,      0.100000,      1.028376,    168.817322,     -2.078412,      0.000000,  84382.304688
     8.135590,      2.368421,      0.100000,      1.029336,    168.184204,     -1.757082,      0.000000,  84492.648438
     8.305090,      2.368421,      0.100000,      1.030138,    167.656967,     -1.478787,      0.000000,  84584.906250
     8.474580,      2.368421,      0.100000,      1.030804,    167.216797,     -1.241453,      0.000000,  84661.531250
     8.644070,      2.368421,      0.100000,      1.031365,    166.850784,     -1.041886,      0.000000,  84725.976562
     8.813560,      2.368421,      0.100000,      1.031831,    166.543076,     -0.876626,      0.000000,  84779.671875
     8.983050,      2.368421,      0.100000,      1.032232,    166.285553,     -0.742066,      0.000000,  84825.632812
     9.152540,      2.368421,      0.100000,      1.032566,    166.064835,     -0.634983,      0.000000,  84864.296875
     9.322030,      2.368421,      0.100000,      1.032866,    165.877014,     -0.552409,      0.000000,  84898.617188
     9.491530,      2.368421,      0.100000,      1.033117,    165.709167,     -0.492412,      0.000000,  84927.875000
     9.661020,      2.368421,      0.100000,      1.033365,    165.561111,     -0.452105,      0.000000,  84955.453125
     9.830510,      2.368421,      0.100000,      1.033563,    165.421021,     -0.430844,      0.000000,  84979.515625
    10.000000,      2.368421,      0.100000,      1.033608,    165.313461,     -0.423744,      0.000000,  84988.835938
     0.000000,      2.526316,      0.100000,      1.034614,    164.834259,      0.025437,      0.000000,  85095.398438
     0.169490,      2.526316,      0.100000,      1.034590,    164.852509,      0.069928,      0.000000,  85092.648438
     0.338980,      2.526316,      0.100000,      1.034525,    164.897034,      0.138954,      0.000000,  85085.179688
     0.508470,      2.526316,      0.100000,      1.034411,    164.973083,      0.213579,      0.000000,  85071.992188
     0.677970,      2.526316,      0.100000,      1.034251,    165.081421,      0.295735,      0.000000,  85053.578125
